% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.941594497e+04 +7.886944497e+04 +7.886944497e+04 +9.5284e-01 +4.8941e+00 +4.1985e+00 +2.6980e+00 -1.9138e+00
2 0 +4.722480089e+03 +4.175980089e+03 +4.175980089e+03 +4.5228e+00 +4.5117e+00 -2.1324e+00 -4.8584e-01 +2.9247e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.942307530e+04 +8.042307530e+04 +8.042307530e+04 +4.2768e+00 -3.7717e+00 -2.9978e+00 +3.5803e+00 +1.0443e+00
3 0 +1.045379285e+04 +1.145379285e+04 +1.145379285e+04 +1.0973e+00 -3.5035e+00 -1.4142e+00 -3.7946e+00 -4.0885e-02
20 0 +6.762838754e+03 +7.762838754e+03 +7.762838754e+03 +2.8791e-01 +4.2407e+00 -3.1166e+00 -2.6858e+00 -2.8662e+00
30 0 +1.953898643e+03 +2.953898643e+03 +2.953898643e+03 +4.4462e+00 +7.3008e-01 -3.2581e+00 -1.5761e+00 -1.2361e+00
34 0 +1.062275178e+02 +1.106227518e+03 +1.106227518e+03 -2.1903e+00 -1.5491e+00 -2.4013e+00 -2.2471e+00 -2.3303e+00
48 0 +7.136382282e+01 +1.071363823e+03 +1.071363823e+03 -9.7546e-01 +2.7522e+00 -2.3888e+00 -8.4526e-01 -1.2904e+00
210 0 +1.179596390e+01 +1.011795964e+03 +1.011795964e+03 -9.7546e-01 +2.1767e+00 -2.3888e+00 -8.4526e-01 -1.2904e+00
412 0 +8.215445527e+00 +1.008215446e+03 +1.008215446e+03 -9.7546e-01 +2.7522e+00 -2.1249e+00 -4.3681e-01 -1.2904e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.083800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.334240399e+05 +1.336324199e+05 +1.336324199e+05 +4.3409e+00 -3.6525e+00 -2.0852e+00 +2.3197e-01 -4.0629e+00
2 0 +1.283649848e+04 +1.304487848e+04 +1.304487848e+04 -1.4649e+00 +2.6045e+00 -3.4830e+00 +1.7514e+00 -3.4662e-02
7 0 +5.654485378e+02 +7.738285378e+02 +7.738285378e+02 +5.1457e-01 +9.3116e-01 +2.8603e+00 +1.7791e+00 +2.6609e+00
162 0 +4.913460993e+02 +6.997260993e+02 +6.997260993e+02 +5.1457e-01 +9.3116e-01 +1.3909e+00 +1.7791e+00 +2.6609e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.449600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.081341348e+04 +4.066845348e+04 +4.066845348e+04 +5.9307e-01 -4.8664e-01 -2.3615e+00 -1.1995e+00 +2.3191e+00
2 0 +9.723538669e+03 +9.578578669e+03 +9.578578669e+03 -3.1950e+00 +2.9444e+00 -2.0084e+00 -9.6104e-01 -3.9546e+00
11 0 +1.641975694e+03 +1.497015694e+03 +1.497015694e+03 -2.2458e+00 -1.2486e+00 -1.8774e+00 +6.1417e-01 -3.0463e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.300000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.121882570e+04 +3.121252570e+04 +3.121252570e+04 -1.4051e+00 -2.5883e-01 -2.2253e+00 +3.1552e+00 +2.3220e+00
2 0 +1.827232731e+04 +1.826602731e+04 +1.826602731e+04 -3.5180e+00 -4.0062e+00 -4.2507e+00 -1.8818e+00 -4.8066e-01
4 0 +1.103783434e+03 +1.097483434e+03 +1.097483434e+03 -3.6453e+00 -1.1409e-01 -1.8061e+00 +2.5507e+00 -1.9180e-01
112 0 +1.007715156e+03 +1.001415156e+03 +1.001415156e+03 -3.6453e+00 -1.1409e-01 -6.3694e-01 +2.5507e+00 -1.9180e-01
160 0 +4.825277680e+02 +4.762277680e+02 +4.762277680e+02 -1.8604e+00 -1.1409e-01 -6.3694e-01 +2.5507e+00 -1.9180e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.367600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.141817392e+05 +1.140449792e+05 +1.140449792e+05 +4.0961e+00 -4.2817e+00 -3.3101e+00 -3.8596e+00 +2.1914e+00
2 0 +6.046333506e+04 +6.032657506e+04 +6.032657506e+04 -3.5225e+00 -1.7461e+00 +4.9395e+00 -1.0263e+00 +4.6159e-01
3 0 +5.028088449e+04 +5.014412449e+04 +5.014412449e+04 +3.2781e+00 +3.0780e+00 +3.1380e+00 +1.1082e-01 +1.3358e+00
4 0 +3.642201692e+04 +3.628525692e+04 +3.628525692e+04 -4.3599e+00 +4.8236e+00 -3.2882e+00 -2.8497e+00 -2.6827e+00
5 0 +6.200060963e+03 +6.063300963e+03 +6.063300963e+03 +1.4216e+00 -1.4747e+00 -3.7717e+00 +3.2049e+00 -1.6748e+00
9 0 +4.141447425e+00 -1.326185526e+02 -1.326185526e+02 +1.7518e+00 -1.3573e+00 -9.1580e-01 +1.3661e+00 -2.1850e+00
46 0 +3.226106777e+00 -1.335338932e+02 -1.335338932e+02 -2.5385e+00 -1.9525e+00 -2.0907e+00 +1.4921e+00 -2.3263e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.667500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.185034549e+03 +2.551784549e+03 +2.551784549e+03 -1.8109e+00 -2.6225e+00 +2.8024e+00 -6.3487e-01 +8.7849e-01
25 0 +1.846394707e+03 +2.213144707e+03 +2.213144707e+03 +3.7756e+00 -1.1276e+00 +3.3972e+00 -5.4113e-01 +2.4702e+00
27 0 +4.066494140e+01 +4.074149414e+02 +4.074149414e+02 -2.7996e+00 -4.1549e-01 +1.4840e+00 +2.2105e+00 +1.9576e+00
64 0 +3.514852420e+00 +3.702648524e+02 +3.702648524e+02 -1.2047e+00 -4.1549e-01 +1.4840e+00 +2.2105e+00 +1.9576e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.486900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.061498292e+04 +8.036629292e+04 +8.036629292e+04 -2.7996e+00 -6.3359e-01 -4.4780e+00 -2.2094e+00 +5.2016e-01
2 0 +2.035315348e+04 +2.010446348e+04 +2.010446348e+04 +2.5004e-02 -8.2871e-01 +1.1469e+00 -1.8778e+00 -1.7386e-01
3 0 +1.330373477e+04 +1.305504477e+04 +1.305504477e+04 -4.5828e+00 -2.9909e+00 -7.0247e-01 -2.8771e-02 -4.3264e+00
17 0 +8.128939825e+03 +7.880249825e+03 +7.880249825e+03 +3.6133e+00 +2.7166e+00 +2.4745e+00 +3.9341e+00 -2.0190e-01
34 0 +6.551435962e+03 +6.302745962e+03 +6.302745962e+03 +3.1552e+00 -2.0418e+00 -2.4692e+00 +2.8624e+00 -2.6135e+00
42 0 +2.111854324e+02 -3.750456755e+01 -3.750456755e+01 +3.0768e+00 -2.3357e+00 -5.6979e-01 +6.8145e-01 -1.7760e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.786000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.469049852e+04 +2.462263852e+04 +2.462263852e+04 +7.4677e-01 +1.4819e-01 +8.3758e-01 -2.1535e+00 -4.8021e+00
5 0 +9.368548786e+03 +9.300688786e+03 +9.300688786e+03 -5.3356e-01 +2.3923e+00 +1.0907e+00 +4.5126e+00 +2.9886e-01
6 0 +1.549002559e+03 +1.481142559e+03 +1.481142559e+03 +1.2084e+00 -8.0899e-01 -4.3939e-01 +2.0781e+00 -1.8246e-01
34 0 +7.654350328e+02 +6.975750328e+02 +6.975750328e+02 +3.1666e+00 +4.6256e+00 +1.6945e+00 +2.0978e+00 -1.6806e+00
43 0 +4.371446080e+02 +3.692846080e+02 +3.692846080e+02 -1.4304e+00 -1.9580e+00 +6.2700e-01 +1.4368e+00 -1.1827e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.329000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.640604425e+03 +7.617314425e+03 +7.617314425e+03 -2.9828e+00 +1.0345e+00 -1.0423e+00 +7.7405e-01 -2.6879e+00
2 0 +2.574593003e+02 +2.341693003e+02 +2.341693003e+02 -2.0005e+00 +4.0245e+00 -2.5756e-01 -8.5084e-01 -2.4209e+00
42 0 +5.013765456e+00 -1.827623454e+01 -1.827623454e+01 -1.8010e+00 +1.3967e+00 +1.0787e+00 -5.7477e-01 -1.9513e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.028000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.522801026e+04 +2.521773026e+04 +2.521773026e+04 +2.2806e+00 -7.0732e-01 -3.4295e+00 -4.7625e-01 +1.5049e-01
6 0 +1.507372167e+04 +1.506344167e+04 +1.506344167e+04 +4.9882e+00 -2.8936e+00 +3.5713e+00 +2.5235e+00 -2.0703e+00
7 0 +7.684832427e+03 +7.674552427e+03 +7.674552427e+03 +1.5113e+00 -9.5026e-01 +4.3738e+00 -1.0268e+00 -3.6820e+00
9 0 +2.117439368e+03 +2.107159368e+03 +2.107159368e+03 +2.1290e+00 -1.1505e+00 -9.2562e-01 -2.1340e+00 -4.6564e-01
27 0 +8.472450491e+02 +8.369650491e+02 +8.369650491e+02 -1.3303e+00 +1.7875e+00 -1.2223e+00 -1.3816e+00 -2.2720e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.799700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.962718535e+03 +2.142688535e+03 +2.142688535e+03 +2.8934e+00 +1.3266e+00 +1.8554e+00 -6.9341e-01 +2.3401e+00
7 0 +5.239020282e+02 +7.038720282e+02 +7.038720282e+02 -8.0389e-01 +3.2313e+00 +2.4492e+00 +2.4154e+00 +5.1200e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.376000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.774783778e+04 +3.783159778e+04 +3.783159778e+04 -3.1801e+00 -9.6261e-01 +6.2371e-01 +1.4565e+00 +1.1373e+00
2 0 +1.868026329e+04 +1.876402329e+04 +1.876402329e+04 -3.2395e+00 +3.0301e+00 -3.5651e+00 -2.8607e+00 +9.1847e-01
5 0 +1.560915569e+02 +2.398515569e+02 +2.398515569e+02 +1.2167e+00 +2.9125e+00 +1.6494e+00 -1.1196e+00 -6.9967e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.890100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.255582415e+03 +2.866572415e+03 +2.866572415e+03 +8.7915e-01 -4.8374e+00 +9.6098e-02 -2.0353e+00 -1.1396e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.455800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.192877629e+04 +3.178319629e+04 +3.178319629e+04 -1.2600e-01 +2.0488e+00 -1.3585e+00 +2.2492e+00 -4.0249e+00
5 0 +3.071264934e+04 +3.056706934e+04 +3.056706934e+04 -8.7489e-02 +3.2313e+00 -3.7277e+00 -2.1684e+00 -9.6740e-01
12 0 +1.835600509e+03 +1.690020509e+03 +1.690020509e+03 -3.5156e+00 +1.3553e+00 +2.5477e+00 -6.9188e-01 -2.3611e+00
14 0 +2.735667819e+00 -1.428443322e+02 -1.428443322e+02 +2.0354e+00 -1.3418e+00 +7.2856e-01 -1.3891e+00 -1.2150e+00
