%
% index = 0, name = bbob_f001_i02_d02__bbob_f001_i04_d02
% instance = 1, reference value = 8.333329238494520e-01
% function evaluation | indicator value | target hit
1	8.650978043138145e+02	8.709635899560806e+02
2	4.707635400831169e+02	4.786300923226385e+02
3	3.923738574226297e+02	3.981071705534973e+02
4	2.384059331673345e+02	2.398832919019490e+02
5	2.384059331673345e+02	2.398832919019490e+02
%
% index = 1, name = bbob_f001_i03_d02__bbob_f001_i05_d02
% instance = 2, reference value = 8.333329313078850e-01
% function evaluation | indicator value | target hit
1	5.148382575167133e+02	5.248074602497728e+02
2	2.532230828020827e+02	2.570395782768865e+02
3	2.347222667280336e+02	2.398832919019490e+02
5	8.632956640704114e+01	8.709635899560806e+01
%
% index = 2, name = bbob_f001_i07_d02__bbob_f001_i08_d02
% instance = 3, reference value = 8.333329223541970e-01
% function evaluation | indicator value | target hit
1	2.383873994682329e+03	2.398832919019490e+03
2	3.968829087977091e+02	3.981071705534973e+02
5	3.968829087977091e+02	3.981071705534973e+02
%
% index = 3, name = bbob_f001_i09_d02__bbob_f001_i10_d02
% instance = 4, reference value = 8.333328673091780e-01
% function evaluation | indicator value | target hit
1	1.205694503541732e+03	1.230268770812381e+03
2	3.414999819452925e+02	3.467368504525317e+02
4	2.054766335694849e+02	2.089296130854039e+02
5	2.054766335694849e+02	2.089296130854039e+02
%
% index = 4, name = bbob_f001_i11_d02__bbob_f001_i12_d02
% instance = 5, reference value = 8.333329452963470e-01
% function evaluation | indicator value | target hit
1	2.819298988275301e+02	2.884031503126606e+02
2	2.202758860221847e+00	2.238721138568339e+00
5	2.202758860221847e+00	2.238721138568339e+00
%
% index = 5, name = bbob_f001_i13_d02__bbob_f001_i14_d02
% instance = 6, reference value = 8.333327991892260e-01
% function evaluation | indicator value | target hit
1	1.457544743216257e+03	1.479108388168207e+03
2	1.401336681911373e+02	1.412537544622754e+02
5	1.401336681911373e+02	1.412537544622754e+02
%
% index = 6, name = bbob_f001_i15_d02__bbob_f001_i16_d02
% instance = 7, reference value = 8.333327994794310e-01
% function evaluation | indicator value | target hit
1	6.072182316996555e+02	6.165950018614822e+02
2	3.562665955726322e+02	3.630780547701014e+02
3	7.785613367689470e+01	7.943282347242814e+01
5	7.785613367689470e+01	7.943282347242814e+01
%
% index = 7, name = bbob_f001_i17_d02__bbob_f001_i18_d02
% instance = 8, reference value = 8.333326448705800e-01
% function evaluation | indicator value | target hit
1	7.302474745036837e+02	7.413102413009177e+02
2	2.103785908085046e+02	2.137962089502232e+02
5	1.207896609236545e+02	1.230268770812381e+02
%
% index = 8, name = bbob_f001_i19_d02__bbob_f001_i21_d02
% instance = 9, reference value = 8.333326081592400e-01
% function evaluation | indicator value | target hit
1	1.106587829919989e+03	1.122018454301963e+03
2	1.586557157343376e+02	1.621810097358930e+02
4	1.430885183488469e+02	1.445439770745928e+02
5	3.725477833565683e+01	3.801893963205612e+01
%
% index = 9, name = bbob_f001_i21_d02__bbob_f001_i22_d02
% instance = 10, reference value = 8.333327938371100e-01
% function evaluation | indicator value | target hit
1	4.545991403887694e+02	4.570881896148752e+02
2	2.890388313019354e+02	2.951209226666387e+02
3	1.839637068896040e+02	1.862087136662867e+02
4	1.610506633651112e+00	1.621810097358930e+00
5	1.610506633651112e+00	1.621810097358930e+00
