% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.798173965e+06 +1.798209865e+06 +1.798209865e+06
5 0 +1.065717959e+06 +1.065753859e+06 +1.065753859e+06
52 0 +1.038047558e+06 +1.038083458e+06 +1.038083458e+06
56 0 +6.681355498e+05 +6.681714498e+05 +6.681714498e+05
156 0 +6.029130122e+05 +6.029489122e+05 +6.029489122e+05
252 0 +5.758591470e+05 +5.758950470e+05 +5.758950470e+05
253 0 +5.741921559e+05 +5.742280559e+05 +5.742280559e+05
562 0 +5.521081813e+05 +5.521440813e+05 +5.521440813e+05
861 0 +5.448659089e+05 +5.449018089e+05 +5.449018089e+05
1111 0 +5.281354275e+05 +5.281713275e+05 +5.281713275e+05
1211 0 +5.127207683e+05 +5.127566683e+05 +5.127566683e+05
1414 0 +4.991426152e+05 +4.991785152e+05 +4.991785152e+05
1764 0 +4.889351495e+05 +4.889710495e+05 +4.889710495e+05
1860 0 +4.356191745e+05 +4.356550745e+05 +4.356550745e+05
1911 0 +4.259612647e+05 +4.259971647e+05 +4.259971647e+05
2412 0 +4.157028327e+05 +4.157387327e+05 +4.157387327e+05
2462 0 +3.924671332e+05 +3.925030332e+05 +3.925030332e+05
2754 0 +3.855015018e+05 +3.855374018e+05 +3.855374018e+05
2810 0 +3.695257966e+05 +3.695616966e+05 +3.695616966e+05
3013 0 +3.613179120e+05 +3.613538120e+05 +3.613538120e+05
3212 0 +3.507259273e+05 +3.507618273e+05 +3.507618273e+05
3364 0 +3.443150938e+05 +3.443509938e+05 +3.443509938e+05
3660 0 +3.301854870e+05 +3.302213870e+05 +3.302213870e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.240660385e+06 +2.240691755e+06 +2.240691755e+06
2 0 +1.312070146e+06 +1.312101516e+06 +1.312101516e+06
8 0 +1.106148281e+06 +1.106179651e+06 +1.106179651e+06
10 0 +1.049004595e+06 +1.049035965e+06 +1.049035965e+06
26 0 +5.848120199e+05 +5.848433899e+05 +5.848433899e+05
55 0 +3.189633855e+05 +3.189947555e+05 +3.189947555e+05
158 0 +3.129353916e+05 +3.129667616e+05 +3.129667616e+05
209 0 +2.835729796e+05 +2.836043496e+05 +2.836043496e+05
254 0 +2.792359102e+05 +2.792672802e+05 +2.792672802e+05
362 0 +2.687681330e+05 +2.687995030e+05 +2.687995030e+05
406 0 +2.425058936e+05 +2.425372636e+05 +2.425372636e+05
453 0 +2.375995794e+05 +2.376309494e+05 +2.376309494e+05
556 0 +2.329028660e+05 +2.329342360e+05 +2.329342360e+05
557 0 +2.286819915e+05 +2.287133615e+05 +2.287133615e+05
704 0 +2.193009459e+05 +2.193323159e+05 +2.193323159e+05
1013 0 +2.048320745e+05 +2.048634445e+05 +2.048634445e+05
1160 0 +1.995843929e+05 +1.996157629e+05 +1.996157629e+05
1312 0 +1.957156656e+05 +1.957470356e+05 +1.957470356e+05
1360 0 +1.917860735e+05 +1.918174435e+05 +1.918174435e+05
1510 0 +1.826215391e+05 +1.826529091e+05 +1.826529091e+05
1713 0 +1.816237465e+05 +1.816551165e+05 +1.816551165e+05
1714 0 +1.683144842e+05 +1.683458542e+05 +1.683458542e+05
1961 0 +1.653304704e+05 +1.653618404e+05 +1.653618404e+05
2263 0 +1.593696883e+05 +1.594010583e+05 +1.594010583e+05
2312 0 +1.582110016e+05 +1.582423716e+05 +1.582423716e+05
2460 0 +1.541624917e+05 +1.541938617e+05 +1.541938617e+05
2464 0 +1.449369591e+05 +1.449683291e+05 +1.449683291e+05
2864 0 +1.368443218e+05 +1.368756918e+05 +1.368756918e+05
3160 0 +1.348656994e+05 +1.348970694e+05 +1.348970694e+05
3211 0 +1.312214610e+05 +1.312528310e+05 +1.312528310e+05
3560 0 +1.275378817e+05 +1.275692517e+05 +1.275692517e+05
3611 0 +1.218700769e+05 +1.219014469e+05 +1.219014469e+05
3961 0 +1.183709536e+05 +1.184023236e+05 +1.184023236e+05
3963 0 +1.171300222e+05 +1.171613922e+05 +1.171613922e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.231675848e+06 +1.230675848e+06 +1.230675848e+06
3 0 +7.953244705e+05 +7.943244705e+05 +7.943244705e+05
18 0 +6.810405825e+05 +6.800405825e+05 +6.800405825e+05
41 0 +6.486959815e+05 +6.476959815e+05 +6.476959815e+05
102 0 +6.293986882e+05 +6.283986882e+05 +6.283986882e+05
104 0 +3.949960409e+05 +3.939960409e+05 +3.939960409e+05
105 0 +3.834148143e+05 +3.824148143e+05 +3.824148143e+05
254 0 +3.341012168e+05 +3.331012168e+05 +3.331012168e+05
255 0 +3.276621513e+05 +3.266621513e+05 +3.266621513e+05
353 0 +3.232806166e+05 +3.222806166e+05 +3.222806166e+05
812 0 +3.140098616e+05 +3.130098616e+05 +3.130098616e+05
862 0 +3.088458796e+05 +3.078458796e+05 +3.078458796e+05
1060 0 +3.001152290e+05 +2.991152290e+05 +2.991152290e+05
1514 0 +2.923336908e+05 +2.913336908e+05 +2.913336908e+05
1661 0 +2.876959638e+05 +2.866959638e+05 +2.866959638e+05
2164 0 +2.798607140e+05 +2.788607140e+05 +2.788607140e+05
2713 0 +2.752528199e+05 +2.742528199e+05 +2.742528199e+05
3110 0 +2.632855198e+05 +2.622855198e+05 +2.622855198e+05
3261 0 +2.614784244e+05 +2.604784244e+05 +2.604784244e+05
3360 0 +2.543785926e+05 +2.533785926e+05 +2.533785926e+05
3462 0 +2.479405508e+05 +2.469405508e+05 +2.469405508e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.004574589e+06 +2.004706509e+06 +2.004706509e+06
2 0 +1.955361099e+06 +1.955493019e+06 +1.955493019e+06
5 0 +1.849224662e+06 +1.849356582e+06 +1.849356582e+06
13 0 +1.625811593e+06 +1.625943513e+06 +1.625943513e+06
24 0 +1.510314531e+06 +1.510446451e+06 +1.510446451e+06
25 0 +1.155821086e+06 +1.155953006e+06 +1.155953006e+06
26 0 +1.132283653e+06 +1.132415573e+06 +1.132415573e+06
52 0 +1.089623852e+06 +1.089755772e+06 +1.089755772e+06
102 0 +1.014323827e+06 +1.014455747e+06 +1.014455747e+06
103 0 +9.960862204e+05 +9.962181404e+05 +9.962181404e+05
152 0 +9.458567311e+05 +9.459886511e+05 +9.459886511e+05
153 0 +9.186770409e+05 +9.188089609e+05 +9.188089609e+05
155 0 +8.987815681e+05 +8.989134881e+05 +8.989134881e+05
303 0 +8.619741876e+05 +8.621061076e+05 +8.621061076e+05
