%
% index = 3070, name = bbob_f008_i02_d40__bbob_f020_i04_d40
% instance = 1, reference value = 9.967011110116070e-01
% function evaluation | indicator value | target hit
1	6.586328722703191e+05	6.606934480075964e+05
2	7.466725379540912e+04	7.585775750291836e+04
81	7.466725379540912e+04	7.585775750291836e+04
%
% index = 3071, name = bbob_f008_i03_d40__bbob_f020_i05_d40
% instance = 2, reference value = 9.940520834987761e-01
% function evaluation | indicator value | target hit
1	3.795908532151816e+05	3.801893963205612e+05
2	5.937304812531347e+04	6.025595860743581e+04
3	5.699928594461233e+04	5.754399373371567e+04
8	5.558661925748234e+04	5.623413251903491e+04
22	4.228152672922203e+04	4.265795188015926e+04
73	4.127319987892303e+04	4.168693834703355e+04
81	4.127319987892303e+04	4.168693834703355e+04
%
% index = 3072, name = bbob_f008_i07_d40__bbob_f020_i08_d40
% instance = 3, reference value = 9.941474331570670e-01
% function evaluation | indicator value | target hit
1	6.209127778256345e+05	6.309573444801930e+05
2	1.480758505149921e+05	1.513561248436207e+05
3	1.202833046415420e+05	1.230268770812381e+05
6	9.277324439394046e+04	9.332543007969906e+04
16	8.108249814496029e+04	8.128305161640995e+04
34	7.474735582119913e+04	7.585775750291836e+04
36	6.744466379747872e+04	6.760829753919819e+04
81	6.710392584880780e+04	6.760829753919819e+04
%
% index = 3073, name = bbob_f008_i09_d40__bbob_f020_i10_d40
% instance = 4, reference value = 9.947890906377660e-01
% function evaluation | indicator value | target hit
1	5.665744292334981e+05	5.754399373371566e+05
2	8.340834576943007e+04	8.511380382023759e+04
10	5.403120604181661e+04	5.495408738576248e+04
81	5.403120604181661e+04	5.495408738576248e+04
%
% index = 3074, name = bbob_f008_i11_d40__bbob_f020_i12_d40
% instance = 5, reference value = 9.943769652449700e-01
% function evaluation | indicator value | target hit
1	5.850850162162585e+05	5.888436553555884e+05
2	1.444923214545451e+05	1.445439770745928e+05
4	1.154517523208302e+05	1.174897554939530e+05
9	9.566513213063283e+04	9.772372209558112e+04
13	8.169875886766969e+04	8.317637711026709e+04
24	5.720985919593540e+04	5.754399373371567e+04
45	5.327402407464056e+04	5.370317963702533e+04
81	5.327402407464056e+04	5.370317963702533e+04
%
% index = 3075, name = bbob_f008_i13_d40__bbob_f020_i14_d40
% instance = 6, reference value = 9.910427663840420e-01
% function evaluation | indicator value | target hit
1	4.102794615145085e+05	4.168693834703355e+05
2	8.705942731959149e+04	8.709635899560814e+04
3	7.598313103485928e+04	7.762471166286911e+04
4	5.095966691919188e+04	5.128613839913648e+04
81	5.095966691919188e+04	5.128613839913648e+04
%
% index = 3076, name = bbob_f008_i15_d40__bbob_f020_i16_d40
% instance = 7, reference value = 9.945838330484330e-01
% function evaluation | indicator value | target hit
1	7.502286960161818e+05	7.585775750291835e+05
2	1.380562637029691e+05	1.412537544622755e+05
6	1.287952284309112e+05	1.288249551693135e+05
8	1.248173930564823e+05	1.258925411794166e+05
10	1.203005274386951e+05	1.230268770812381e+05
21	1.137288319160020e+05	1.148153621496882e+05
24	9.230841440196232e+04	9.332543007969906e+04
34	7.161246928465892e+04	7.244359600749906e+04
81	7.161246928465892e+04	7.244359600749906e+04
%
% index = 3077, name = bbob_f008_i17_d40__bbob_f020_i18_d40
% instance = 8, reference value = 9.956144762002130e-01
% function evaluation | indicator value | target hit
1	6.010666499554074e+05	6.025595860743581e+05
2	1.104102350638497e+05	1.122018454301963e+05
5	1.067413604889781e+05	1.071519305237607e+05
6	9.950160801880324e+04	1.000000000000000e+05
10	9.694061978549350e+04	9.772372209558112e+04
13	8.846905333943359e+04	8.912509381337459e+04
24	8.197274222174047e+04	8.317637711026709e+04
28	7.784837260843217e+04	7.943282347242821e+04
36	7.571664476566992e+04	7.585775750291836e+04
47	6.657956943286886e+04	6.760829753919819e+04
79	3.898345854643302e+04	3.981071705534969e+04
81	3.898345854643302e+04	3.981071705534969e+04
%
% index = 3078, name = bbob_f008_i19_d40__bbob_f020_i21_d40
% instance = 9, reference value = 9.914032991184391e-01
% function evaluation | indicator value | target hit
1	7.689944282167128e+05	7.762471166286912e+05
2	1.207849068160508e+05	1.230268770812381e+05
5	5.905956249166711e+04	6.025595860743581e+04
81	5.905956249166711e+04	6.025595860743581e+04
%
% index = 3079, name = bbob_f008_i21_d40__bbob_f020_i22_d40
% instance = 10, reference value = 9.908820223426900e-01
% function evaluation | indicator value | target hit
1	5.543986670230607e+05	5.623413251903491e+05
2	8.632746948161881e+04	8.709635899560814e+04
5	7.206148598405604e+04	7.244359600749906e+04
81	7.135872770604184e+04	7.244359600749906e+04
