% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.423373601e+03 +3.423373601e+03 +3.423373601e+03
2 0 +2.311241784e+03 +3.311241784e+03 +3.311241784e+03
11 0 +2.216664850e+03 +3.216664850e+03 +3.216664850e+03
41 0 +2.165759334e+03 +3.165759334e+03 +3.165759334e+03
56 0 +2.131955008e+03 +3.131955008e+03 +3.131955008e+03
64 0 +2.086128511e+03 +3.086128511e+03 +3.086128511e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.863634222e+03 +1.933664222e+03 +1.933664222e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.181423717e+03 +2.133203717e+03 +2.133203717e+03
2 0 +1.940650058e+03 +1.892430058e+03 +1.892430058e+03
4 0 +1.832229896e+03 +1.784009896e+03 +1.784009896e+03
5 0 +1.514618628e+03 +1.466398628e+03 +1.466398628e+03
11 0 +1.479021804e+03 +1.430801804e+03 +1.430801804e+03
23 0 +1.417285691e+03 +1.369065691e+03 +1.369065691e+03
35 0 +1.402117760e+03 +1.353897760e+03 +1.353897760e+03
78 0 +1.359512334e+03 +1.311292334e+03 +1.311292334e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.299398841e+03 +3.324868841e+03 +3.324868841e+03
3 0 +3.185703374e+03 +3.211173374e+03 +3.211173374e+03
5 0 +2.962848715e+03 +2.988318715e+03 +2.988318715e+03
15 0 +2.845560825e+03 +2.871030825e+03 +2.871030825e+03
17 0 +2.595392078e+03 +2.620862078e+03 +2.620862078e+03
25 0 +2.513768706e+03 +2.539238706e+03 +2.539238706e+03
31 0 +2.505585537e+03 +2.531055537e+03 +2.531055537e+03
39 0 +2.365102167e+03 +2.390572167e+03 +2.390572167e+03
42 0 +2.306646815e+03 +2.332116815e+03 +2.332116815e+03
48 0 +2.147826512e+03 +2.173296512e+03 +2.173296512e+03
74 0 +2.131603658e+03 +2.157073658e+03 +2.157073658e+03
78 0 +2.055313270e+03 +2.080783270e+03 +2.080783270e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.008100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.403366116e+03 +4.302556116e+03 +4.302556116e+03
2 0 +2.122528232e+03 +2.021718232e+03 +2.021718232e+03
3 0 +2.075227156e+03 +1.974417156e+03 +1.974417156e+03
4 0 +1.855705653e+03 +1.754895653e+03 +1.754895653e+03
19 0 +1.809019187e+03 +1.708209187e+03 +1.708209187e+03
38 0 +1.759008486e+03 +1.658198486e+03 +1.658198486e+03
39 0 +1.694145394e+03 +1.593335394e+03 +1.593335394e+03
50 0 +1.652686047e+03 +1.551876047e+03 +1.551876047e+03
67 0 +1.518788891e+03 +1.417978891e+03 +1.417978891e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.531300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.220809433e+03 +1.867679433e+03 +1.867679433e+03
3 0 +2.168632992e+03 +1.815502992e+03 +1.815502992e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.716000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.904670653e+03 +2.991830653e+03 +2.991830653e+03
3 0 +1.928012280e+03 +2.015172280e+03 +2.015172280e+03
4 0 +1.805758460e+03 +1.892918460e+03 +1.892918460e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.475000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.453192817e+03 +4.418442817e+03 +4.418442817e+03
2 0 +3.453984673e+03 +3.419234673e+03 +3.419234673e+03
4 0 +2.178565849e+03 +2.143815849e+03 +2.143815849e+03
9 0 +2.135750126e+03 +2.101000126e+03 +2.101000126e+03
14 0 +2.062199090e+03 +2.027449090e+03 +2.027449090e+03
19 0 +2.000088107e+03 +1.965338107e+03 +1.965338107e+03
29 0 +1.989428037e+03 +1.954678037e+03 +1.954678037e+03
32 0 +1.897643168e+03 +1.862893168e+03 +1.862893168e+03
35 0 +1.861543884e+03 +1.826793884e+03 +1.826793884e+03
58 0 +1.818165246e+03 +1.783415246e+03 +1.783415246e+03
64 0 +1.517685070e+03 +1.482935070e+03 +1.482935070e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.790932681e+03 +7.909326808e+02 +7.909326808e+02
2 0 +1.254460139e+03 +2.544601392e+02 +2.544601392e+02
9 0 +1.201664627e+03 +2.016646269e+02 +2.016646269e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.247000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.665778291e+03 +2.573308291e+03 +2.573308291e+03
2 0 +2.408632346e+03 +2.316162346e+03 +2.316162346e+03
3 0 +2.201218782e+03 +2.108748782e+03 +2.108748782e+03
4 0 +1.763343909e+03 +1.670873909e+03 +1.670873909e+03
5 0 +1.376964258e+03 +1.284494258e+03 +1.284494258e+03
79 0 +1.222733377e+03 +1.130263377e+03 +1.130263377e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.153000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.940356130e+03 +2.725056130e+03 +2.725056130e+03
2 0 +2.315955451e+03 +2.100655451e+03 +2.100655451e+03
3 0 +1.996834481e+03 +1.781534481e+03 +1.781534481e+03
6 0 +1.971909844e+03 +1.756609844e+03 +1.756609844e+03
7 0 +1.846823056e+03 +1.631523056e+03 +1.631523056e+03
8 0 +1.746197539e+03 +1.530897539e+03 +1.530897539e+03
33 0 +1.724434744e+03 +1.509134744e+03 +1.509134744e+03
35 0 +1.681747727e+03 +1.466447727e+03 +1.466447727e+03
40 0 +1.588353403e+03 +1.373053403e+03 +1.373053403e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.449000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.394822766e+03 +2.340332766e+03 +2.340332766e+03
2 0 +1.664519083e+03 +1.610029083e+03 +1.610029083e+03
3 0 +1.433843974e+03 +1.379353974e+03 +1.379353974e+03
24 0 +1.401134497e+03 +1.346644497e+03 +1.346644497e+03
39 0 +1.376364467e+03 +1.321874467e+03 +1.321874467e+03
54 0 +1.335109731e+03 +1.280619731e+03 +1.280619731e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.049000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.182289942e+03 +4.232779942e+03 +4.232779942e+03
2 0 +2.259590232e+03 +2.310080232e+03 +2.310080232e+03
3 0 +2.120049281e+03 +2.170539281e+03 +2.170539281e+03
44 0 +2.086441954e+03 +2.136931954e+03 +2.136931954e+03
62 0 +2.039622653e+03 +2.090112653e+03 +2.090112653e+03
80 0 +1.988117641e+03 +2.038607641e+03 +2.038607641e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.641300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.872356420e+03 +1.508226420e+03 +1.508226420e+03
2 0 +1.570686477e+03 +1.206556477e+03 +1.206556477e+03
4 0 +1.535310504e+03 +1.171180504e+03 +1.171180504e+03
7 0 +1.413080375e+03 +1.048950375e+03 +1.048950375e+03
10 0 +1.387851244e+03 +1.023721244e+03 +1.023721244e+03
12 0 +1.348533637e+03 +9.844036373e+02 +9.844036373e+02
19 0 +1.279502503e+03 +9.153725027e+02 +9.153725027e+02
22 0 +1.227443448e+03 +8.633134484e+02 +8.633134484e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.592700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.342731050e+03 +3.502001050e+03 +3.502001050e+03
2 0 +3.236757509e+03 +3.396027509e+03 +3.396027509e+03
12 0 +3.202695460e+03 +3.361965460e+03 +3.361965460e+03
18 0 +3.145504964e+03 +3.304774964e+03 +3.304774964e+03
33 0 +3.077698648e+03 +3.236968648e+03 +3.236968648e+03
38 0 +3.003827231e+03 +3.163097231e+03 +3.163097231e+03
48 0 +2.865166879e+03 +3.024436879e+03 +3.024436879e+03
52 0 +2.586823763e+03 +2.746093763e+03 +2.746093763e+03
58 0 +2.568527522e+03 +2.727797522e+03 +2.727797522e+03
64 0 +2.492640873e+03 +2.651910873e+03 +2.651910873e+03
