% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.540972490e+07 +5.540910379e+07 +5.540910379e+07 +1.2244e+00 +3.0457e+00 -3.9603e+00
2 0 +2.824439289e+05 +2.818228189e+05 +2.818228189e+05 +2.2924e+00 +1.4859e+00 -2.5345e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.168471481e+09 +6.168471226e+09 +6.168471226e+09 -2.1046e+00 -4.8150e+00 +2.0150e+00
2 0 +1.461033882e+07 +1.461008400e+07 +1.461008400e+07 +4.5209e+00 +2.4901e+00 +2.5673e+00
3 0 +1.479282917e+06 +1.479028097e+06 +1.479028097e+06 +4.2089e-01 -2.1794e+00 -2.5513e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.643248318e+09 +6.643248374e+09 +6.643248374e+09 +3.1282e+00 +4.0379e+00 +4.0376e-01
2 0 +7.371954348e+08 +7.371954914e+08 +7.371954914e+08 +3.1786e+00 +2.0842e+00 -4.5679e+00
3 0 +1.898669811e+06 +1.898726421e+06 +1.898726421e+06 -3.5405e+00 -2.6666e+00 -2.5330e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.764945392e+08 +2.764945211e+08 +2.764945211e+08 -1.4026e+00 -3.7510e+00 +1.1718e+00
5 0 +1.672165458e+08 +1.672165277e+08 +1.672165277e+08 +1.6186e+00 -2.9998e+00 +4.5999e+00
6 0 +3.682784541e+06 +3.682766441e+06 +3.682766441e+06 +1.6511e+00 +4.1300e-01 +3.6897e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.653855420e+08 +2.653855798e+08 +2.653855798e+08 +5.7047e-01 -4.7860e+00 -1.7319e-01
2 0 +6.844235576e+06 +6.844273346e+06 +6.844273346e+06 +3.0799e+00 +2.3601e+00 +7.2304e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.325500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.988208701e+07 +3.988145446e+07 +3.988145446e+07 +6.4474e-01 +4.0981e-01 -4.3108e+00
2 0 +1.798916195e+07 +1.798852940e+07 +1.798852940e+07 +4.8843e+00 -2.4890e+00 -1.8453e+00
4 0 +4.890583208e+06 +4.889950658e+06 +4.889950658e+06 -2.4398e+00 -9.1290e-01 +4.4751e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.530000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.381173075e+06 +2.381087775e+06 +2.381087775e+06 -2.3916e+00 -6.9207e-02 +3.5584e+00
