% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
2 0 +2.433135523e+01 -3.185586448e+02 -3.185586448e+02 -2.4191e+00 +4.0733e-01 +2.9548e+00
5 0 +2.130653617e+01 -3.215834638e+02 -3.215834638e+02 +7.0457e-01 -1.4420e+00 +2.9807e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.102000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.557219204e+02 +2.467419204e+02 +2.467419204e+02 +4.5805e+00 -4.1201e+00 -4.2666e+00
2 0 +3.024553534e+01 +1.212655353e+02 +1.212655353e+02 +4.8722e+00 -4.8308e+00 +3.9204e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.324200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.770558160e+01 +7.601255816e+02 +7.601255816e+02 +4.3505e+00 +1.9884e-01 -4.0691e+00
2 0 +2.230784522e+01 +7.547278452e+02 +7.547278452e+02 -2.7903e+00 -4.8328e+00 -6.3871e-01
3 0 +1.367156309e+01 +7.460915631e+02 +7.460915631e+02 +2.5025e+00 -1.6118e+00 +3.4511e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.542000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.122363025e+01 +7.664363025e+01 +7.664363025e+01 -1.2161e+00 -3.5838e+00 +4.4134e+00
2 0 +2.095143132e+01 +5.637143132e+01 +5.637143132e+01 +2.4688e-01 +4.9926e+00 +1.5844e+00
4 0 +9.890906611e+00 +4.531090661e+01 +4.531090661e+01 +1.9895e+00 -2.2215e+00 -3.5314e+00
