%
% index = 520, name = bbob_f020_i02_d02__bbob_f020_i04_d02
% instance = 1, reference value = 9.978756929217810e-01
% function evaluation | indicator value | target hit
1	2.277451196728308e+03	2.290867652767773e+03
2	5.320212105045205e+00	5.370317963702527e+00
5	5.320212105045205e+00	5.370317963702527e+00
%
% index = 521, name = bbob_f020_i03_d02__bbob_f020_i05_d02
% instance = 2, reference value = 9.757307673607630e-01
% function evaluation | indicator value | target hit
1	6.310676195576457e+02	6.456542290346556e+02
2	1.374886885980007e+02	1.380384264602885e+02
4	2.043073606314259e+01	2.089296130854040e+01
5	1.654786087436763e+00	1.659586907437561e+00
%
% index = 522, name = bbob_f020_i07_d02__bbob_f020_i08_d02
% instance = 3, reference value = 9.757307685245200e-01
% function evaluation | indicator value | target hit
1	6.310676195588094e+02	6.456542290346556e+02
2	1.715592113420321e+02	1.737800828749376e+02
4	2.207882202058020e+00	2.238721138568339e+00
5	2.207882202058020e+00	2.238721138568339e+00
%
% index = 523, name = bbob_f020_i09_d02__bbob_f020_i10_d02
% instance = 4, reference value = 9.978756950238420e-01
% function evaluation | indicator value | target hit
1	2.369040430358507e+03	2.398832919019490e+03
2	7.037697854962061e+02	7.079457843841381e+02
4	3.124136317533693e+02	3.162277660168380e+02
5	8.425098265559332e+01	8.511380382023764e+01
%
% index = 524, name = bbob_f020_i11_d02__bbob_f020_i12_d02
% instance = 5, reference value = 7.061019560869700e-01
% function evaluation | indicator value | target hit
1	1.071196884207896e+07	1.071519305237607e+07
2	5.886246575073559e+05	5.888436553555884e+05
3	3.002777851168693e+05	3.019951720402019e+05
5	3.002777851168693e+05	3.019951720402019e+05
%
% index = 525, name = bbob_f020_i13_d02__bbob_f020_i14_d02
% instance = 6, reference value = 9.757307366374010e-01
% function evaluation | indicator value | target hit
1	6.310676195269223e+02	6.456542290346556e+02
2	1.495584073234089e+02	1.513561248436209e+02
3	1.654216110549710e+01	1.659586907437561e+01
5	1.654216110549710e+01	1.659586907437561e+01
%
% index = 526, name = bbob_f020_i15_d02__bbob_f020_i16_d02
% instance = 7, reference value = 9.757307327462610e-01
% function evaluation | indicator value | target hit
1	6.310676195230311e+02	6.456542290346556e+02
2	1.425614550133847e+02	1.445439770745928e+02
4	1.940913756921742e+01	1.949844599758045e+01
5	1.940913756921742e+01	1.949844599758045e+01
%
% index = 527, name = bbob_f020_i17_d02__bbob_f020_i18_d02
% instance = 8, reference value = 9.757307311243550e-01
% function evaluation | indicator value | target hit
1	6.310676195214093e+02	6.456542290346556e+02
2	4.485136146604556e+02	4.570881896148752e+02
4	2.766826107367992e+02	2.818382931264455e+02
5	2.766826107367992e+02	2.818382931264455e+02
%
% index = 528, name = bbob_f020_i19_d02__bbob_f020_i21_d02
% instance = 9, reference value = 9.978756850006650e-01
% function evaluation | indicator value | target hit
1	2.277451196720387e+03	2.290867652767773e+03
2	5.204493894764275e+02	5.248074602497728e+02
3	1.989425553383591e+01	1.995262314968880e+01
5	1.989425553383591e+01	1.995262314968880e+01
%
% index = 529, name = bbob_f020_i21_d02__bbob_f020_i22_d02
% instance = 10, reference value = 7.061017871410030e-01
% function evaluation | indicator value | target hit
1	1.141727203682175e+07	1.148153621496882e+07
2	1.748103628782267e+06	1.778279410038923e+06
4	3.736523481170158e+05	3.801893963205612e+05
5	3.736523481170158e+05	3.801893963205612e+05
