%
% index = 3110, name = bbob_f013_i02_d40__bbob_f015_i04_d40
% instance = 1, reference value = 7.892668340048490e-01
% function evaluation | indicator value | target hit
1	1.695311767490267e+11	1.698243652461746e+11
2	5.593553717632418e+06	5.623413251903491e+06
3	3.858166119952337e+06	3.890451449942805e+06
8	6.997076369477998e+05	7.079457843841374e+05
15	1.878228921565681e+04	1.905460717963248e+04
81	1.878228921565681e+04	1.905460717963248e+04
%
% index = 3111, name = bbob_f013_i03_d40__bbob_f015_i05_d40
% instance = 2, reference value = 7.999263390322890e-01
% function evaluation | indicator value | target hit
1	3.121251297866251e+13	3.162277660168379e+13
2	3.571576706268153e+08	3.630780547701018e+08
5	4.093195450579959e+05	4.168693834703355e+05
14	2.762668450737117e+04	2.818382931264455e+04
60	2.741726060006413e+04	2.754228703338169e+04
81	2.741726060006413e+04	2.754228703338169e+04
%
% index = 3112, name = bbob_f013_i07_d40__bbob_f015_i08_d40
% instance = 3, reference value = 7.954365937706430e-01
% function evaluation | indicator value | target hit
1	1.507343910411715e+12	1.513561248436207e+12
2	5.153711993643875e+03	5.248074602497728e+03
81	5.153711993643875e+03	5.248074602497728e+03
%
% index = 3113, name = bbob_f013_i09_d40__bbob_f015_i10_d40
% instance = 4, reference value = 7.734579760694920e-01
% function evaluation | indicator value | target hit
1	1.376334426583683e+15	1.380384264602887e+15
2	1.133602145423007e+10	1.148153621496884e+10
3	8.473770531060974e+04	8.511380382023759e+04
65	6.772000950685149e+04	6.918309709189362e+04
81	6.772000950685149e+04	6.918309709189362e+04
%
% index = 3114, name = bbob_f013_i11_d40__bbob_f015_i12_d40
% instance = 5, reference value = 8.087722069488630e-01
% function evaluation | indicator value | target hit
1	7.444147252377473e+06	7.585775750291836e+06
6	5.264808463703006e+05	5.370317963702533e+05
46	3.060910737835189e+05	3.090295432513592e+05
55	1.720442890648862e+05	1.737800828749376e+05
72	8.587677501453643e+04	8.709635899560814e+04
81	8.587677501453643e+04	8.709635899560814e+04
%
% index = 3115, name = bbob_f013_i13_d40__bbob_f015_i14_d40
% instance = 6, reference value = 8.275979904865040e-01
% function evaluation | indicator value | target hit
1	4.254665624675226e+11	4.265795188015934e+11
2	2.381822489077298e+09	2.398832919019495e+09
3	4.413233091044526e+07	4.466835921509635e+07
5	3.916859647620270e+05	3.981071705534969e+05
14	2.677373082055572e+05	2.691534803926914e+05
30	3.442653000541224e+04	3.467368504525317e+04
81	3.442653000541224e+04	3.467368504525317e+04
%
% index = 3116, name = bbob_f013_i15_d40__bbob_f015_i16_d40
% instance = 7, reference value = 7.773898271831520e-01
% function evaluation | indicator value | target hit
1	1.440562799760561e+11	1.445439770745928e+11
2	9.815524496696390e+06	1.000000000000000e+07
12	2.696192788190792e+06	2.754228703338169e+06
13	7.135977025529568e+05	7.244359600749906e+05
20	3.927480333060832e+04	3.981071705534969e+04
69	1.651770543926596e+03	1.659586907437561e+03
81	1.651770543926596e+03	1.659586907437561e+03
%
% index = 3117, name = bbob_f013_i17_d40__bbob_f015_i18_d40
% instance = 8, reference value = 7.410152807283010e-01
% function evaluation | indicator value | target hit
1	6.738074069798483e+10	6.760829753919819e+10
2	1.998604329814054e+07	2.041737944669528e+07
3	8.728969710240310e+06	8.912509381337458e+06
5	1.824505057329292e+04	1.862087136662866e+04
81	1.824505057329292e+04	1.862087136662866e+04
%
% index = 3118, name = bbob_f013_i19_d40__bbob_f015_i21_d40
% instance = 9, reference value = 8.122870346241960e-01
% function evaluation | indicator value | target hit
1	9.373663649578169e+14	9.549925860214369e+14
2	6.876126346209393e+06	6.918309709189363e+06
4	1.213608819550743e+06	1.230268770812381e+06
7	2.170101095044725e+04	2.187761623949552e+04
81	2.170101095044725e+04	2.187761623949552e+04
%
% index = 3119, name = bbob_f013_i21_d40__bbob_f015_i22_d40
% instance = 10, reference value = 7.782114071232950e-01
% function evaluation | indicator value | target hit
1	7.237577677142995e+18	7.244359600749892e+18
2	6.779851682613046e+06	6.918309709189363e+06
3	2.802990433384241e+06	2.818382931264455e+06
9	2.598151252549870e+06	2.630267991895381e+06
17	2.481055095894622e+06	2.511886431509582e+06
23	5.338807247752245e+05	5.370317963702533e+05
54	2.744211247442836e+05	2.754228703338169e+05
55	1.933941623456443e+05	1.949844599758046e+05
81	1.933941623456443e+05	1.949844599758046e+05
